"Substrate","ChEBI","TCNumber","InChI"
"molecule","CHEBI:25367","1.A.14.3.12",NA
"molecule","CHEBI:25367","1.C.17.1.3",NA
"molecule","CHEBI:25367","1.C.39.2.1",NA
"molecule","CHEBI:25367","1.B.1.2.3",NA
"molecule","CHEBI:25367","1.B.25.1.21",NA
"molecule","CHEBI:25367","1.B.32.1.2",NA
"molecule","CHEBI:25367","1.E.40.5.2",NA
"molecule","CHEBI:25367","1.B.62.1.6",NA
"molecule","CHEBI:25367","1.B.1.9.1",NA
"molecule","CHEBI:25367","1.B.15.1.5",NA
"molecule","CHEBI:25367","1.B.66.1.9",NA
"molecule","CHEBI:25367","1.B.20.4.2",NA
"molecule","CHEBI:25367","1.C.39.17.2",NA
"molecule","CHEBI:25367","1.C.80.1.3",NA
"molecule","CHEBI:25367","1.B.66.1.8",NA
"molecule","CHEBI:25367","1.B.31.1.3",NA
"molecule","CHEBI:25367","1.C.2.3.2",NA
"molecule","CHEBI:25367","1.B.61.1.3",NA
"molecule","CHEBI:25367","1.C.44.1.1",NA
"molecule","CHEBI:25367","1.C.106.3.2",NA
"molecule","CHEBI:25367","1.C.117.1.1",NA
"molecule","CHEBI:25367","1.C.45.1.3",NA
"molecule","CHEBI:25367","1.B.6.6.10",NA
"molecule","CHEBI:25367","1.B.34.3.5",NA
"molecule","CHEBI:25367","1.C.33.1.8",NA
"molecule","CHEBI:25367","1.C.105.2.1",NA
"molecule","CHEBI:25367","1.C.102.1.1",NA
"molecule","CHEBI:25367","1.C.81.1.2",NA
"molecule","CHEBI:25367","1.B.3.1.12",NA
"molecule","CHEBI:25367","1.C.75.1.5",NA
"molecule","CHEBI:25367","1.B.17.2.4",NA
"molecule","CHEBI:25367","1.B.81.1.2",NA
"molecule","CHEBI:25367","1.C.39.2.3",NA
"molecule","CHEBI:25367","1.A.97.1.4",NA
"molecule","CHEBI:25367","1.B.25.1.27",NA
"molecule","CHEBI:25367","1.C.39.1.1",NA
"molecule","CHEBI:25367","1.B.25.1.23",NA
"molecule","CHEBI:25367","1.B.17.2.9",NA
"molecule","CHEBI:25367","1.C.113.1.6",NA
"molecule","CHEBI:25367","1.C.21.1.6",NA
"molecule","CHEBI:25367","1.C.39.5.4",NA
"molecule","CHEBI:25367","1.B.84.1.6",NA
"molecule","CHEBI:25367","1.C.105.2.6",NA
"molecule","CHEBI:25367","1.M.1.4.3",NA
"molecule","CHEBI:25367","1.C.33.1.11",NA
"molecule","CHEBI:25367","9.B.184.1.2",NA
"molecule","CHEBI:25367","1.B.57.2.1",NA
"molecule","CHEBI:25367","1.B.6.9.3",NA
"molecule","CHEBI:25367","1.B.6.2.4",NA
"molecule","CHEBI:25367","1.G.21.1.3",NA
"molecule","CHEBI:25367","1.C.3.1.1",NA
"molecule","CHEBI:25367","1.B.4.2.12",NA
"molecule","CHEBI:25367","1.A.21.1.2",NA
"molecule","CHEBI:25367","1.B.6.8.2",NA
"molecule","CHEBI:25367","1.A.85.1.2",NA
"molecule","CHEBI:25367","1.A.95.1.7",NA
"molecule","CHEBI:25367","1.B.21.1.2",NA
"molecule","CHEBI:25367","1.C.42.1.1",NA
"molecule","CHEBI:25367","1.B.27.2.2",NA
"molecule","CHEBI:25367","1.A.63.1.1",NA
"molecule","CHEBI:25367","1.B.70.1.5",NA
"molecule","CHEBI:25367","1.B.6.1.14",NA
"molecule","CHEBI:25367","1.B.6.6.4",NA
"molecule","CHEBI:25367","1.C.81.1.1",NA
"molecule","CHEBI:25367","1.G.17.1.3",NA
"molecule","CHEBI:25367","1.N.3.1.3",NA
"molecule","CHEBI:25367","1.C.38.1.2",NA
"molecule","CHEBI:25367","1.C.31.1.3",NA
"molecule","CHEBI:25367","1.C.10.2.2",NA
"molecule","CHEBI:25367","1.B.23.1.15",NA
"molecule","CHEBI:25367","1.B.13.1.3",NA
"molecule","CHEBI:25367","1.B.66.1.5",NA
"molecule","CHEBI:25367","9.B.154.1.5",NA
"molecule","CHEBI:25367","1.C.111.1.12",NA
"molecule","CHEBI:25367","1.B.12.9.1",NA
"molecule","CHEBI:25367","1.C.19.1.1",NA
"molecule","CHEBI:25367","1.C.45.2.2",NA
"molecule","CHEBI:25367","1.C.39.11.4",NA
"molecule","CHEBI:25367","1.A.22.1.14",NA
"molecule","CHEBI:25367","1.C.30.1.4",NA
"molecule","CHEBI:25367","1.C.75.1.4",NA
"molecule","CHEBI:25367","1.C.39.3.5",NA
"molecule","CHEBI:25367","1.A.25.1.7",NA
"molecule","CHEBI:25367","1.M.1.1.1",NA
"molecule","CHEBI:25367","9.B.185.1.4",NA
"molecule","CHEBI:25367","1.B.53.1.4",NA
"molecule","CHEBI:25367","1.C.120.1.2",NA
"molecule","CHEBI:25367","1.B.2.1.3",NA
"molecule","CHEBI:25367","1.C.110.1.2",NA
"molecule","CHEBI:25367","1.B.59.1.14",NA
"molecule","CHEBI:25367","1.A.95.1.5",NA
"molecule","CHEBI:25367","1.G.10.1.1",NA
"molecule","CHEBI:25367","1.C.3.4.2",NA
"molecule","CHEBI:25367","1.C.32.2.1",NA
"molecule","CHEBI:25367","1.B.14.6.13",NA
"molecule","CHEBI:25367","1.C.24.1.15",NA
"molecule","CHEBI:25367","1.B.6.2.11",NA
"molecule","CHEBI:25367","1.C.17.1.2",NA
"molecule","CHEBI:25367","1.G.15.1.2",NA
"molecule","CHEBI:25367","1.B.67.1.3",NA
"molecule","CHEBI:25367","1.B.80.2.4",NA
"molecule","CHEBI:25367","1.C.39.3.1",NA
"molecule","CHEBI:25367","1.C.4.2.2",NA
"molecule","CHEBI:25367","1.B.4.2.11",NA
"molecule","CHEBI:25367","1.B.59.1.11",NA
"molecule","CHEBI:25367","1.C.38.1.14",NA
"molecule","CHEBI:25367","1.C.97.3.5",NA
"molecule","CHEBI:25367","9.B.109.1.2",NA
"molecule","CHEBI:25367","1.N.2.1.1",NA
"molecule","CHEBI:25367","1.B.14.7.3",NA
"molecule","CHEBI:25367","1.B.23.1.4",NA
"molecule","CHEBI:25367","1.G.7.2.1",NA
"molecule","CHEBI:25367","9.B.153.3.9",NA
"molecule","CHEBI:25367","1.B.29.2.1",NA
"molecule","CHEBI:25367","1.C.114.1.2",NA
"molecule","CHEBI:25367","1.B.14.3.4",NA
"molecule","CHEBI:25367","1.H.2.1.2",NA
"molecule","CHEBI:25367","1.B.16.2.3",NA
"molecule","CHEBI:25367","1.B.8.6.3",NA
"molecule","CHEBI:25367","1.B.70.1.11",NA
"molecule","CHEBI:25367","1.A.24.2.4",NA
"molecule","CHEBI:25367","1.B.77.1.3",NA
"molecule","CHEBI:25367","1.C.102.1.2",NA
"molecule","CHEBI:25367","1.B.34.1.3",NA
"molecule","CHEBI:25367","1.C.45.1.4",NA
"molecule","CHEBI:25367","1.G.18.1.2",NA
"molecule","CHEBI:25367","1.N.2.1.3",NA
"molecule","CHEBI:25367","1.B.6.6.8",NA
"molecule","CHEBI:25367","1.G.16.1.2",NA
"molecule","CHEBI:25367","1.B.6.2.3",NA
"molecule","CHEBI:25367","1.C.12.1.11",NA
"molecule","CHEBI:25367","1.C.12.1.6",NA
"molecule","CHEBI:25367","1.B.65.1.4",NA
"molecule","CHEBI:25367","1.B.6.5.3",NA
"molecule","CHEBI:25367","1.C.97.3.7",NA
"molecule","CHEBI:25367","1.B.21.3.1",NA
"molecule","CHEBI:25367","1.C.109.1.3",NA
"molecule","CHEBI:25367","1.B.60.1.3",NA
"molecule","CHEBI:25367","1.C.39.7.1",NA
"molecule","CHEBI:25367","1.C.31.1.1",NA
"molecule","CHEBI:25367","1.C.59.2.1",NA
"molecule","CHEBI:25367","1.B.56.1.2",NA
"molecule","CHEBI:25367","1.B.13.1.6",NA
"molecule","CHEBI:25367","1.C.64.1.1",NA
"molecule","CHEBI:25367","1.B.4.2.6",NA
"molecule","CHEBI:25367","1.B.25.1.16",NA
"molecule","CHEBI:25367","1.B.23.1.5",NA
"molecule","CHEBI:25367","1.B.36.1.2",NA
"molecule","CHEBI:25367","1.C.24.1.13",NA
"molecule","CHEBI:25367","1.C.38.1.3",NA
"molecule","CHEBI:25367","1.G.12.2.3",NA
"molecule","CHEBI:25367","1.B.38.3.3",NA
"molecule","CHEBI:25367","1.B.44.1.4",NA
"molecule","CHEBI:25367","1.B.6.5.2",NA
"molecule","CHEBI:25367","1.C.41.2.5",NA
"molecule","CHEBI:25367","1.B.27.2.3",NA
"molecule","CHEBI:25367","1.C.74.1.3",NA
"molecule","CHEBI:25367","1.C.39.12.4",NA
"molecule","CHEBI:25367","1.A.25.1.4",NA
"molecule","CHEBI:25367","1.A.25.1.9",NA
"molecule","CHEBI:25367","1.C.34.3.1",NA
"molecule","CHEBI:25367","1.B.29.1.1",NA
"molecule","CHEBI:25367","1.C.111.1.5",NA
"molecule","CHEBI:25367","1.G.20.1.3",NA
"molecule","CHEBI:25367","1.A.82.1.6",NA
"molecule","CHEBI:25367","1.B.8.1.13",NA
"molecule","CHEBI:25367","1.B.13.3.5",NA
"molecule","CHEBI:25367","1.C.60.1.1",NA
"molecule","CHEBI:25367","1.A.95.1.8",NA
"molecule","CHEBI:25367","1.C.68.1.1",NA
"molecule","CHEBI:25367","1.B.52.2.2",NA
"molecule","CHEBI:25367","1.B.19.1.6",NA
"molecule","CHEBI:25367","1.B.45.3.1",NA
"molecule","CHEBI:25367","1.C.119.1.6",NA
"molecule","CHEBI:25367","1.C.104.1.1",NA
"molecule","CHEBI:25367","1.B.27.1.7",NA
"molecule","CHEBI:25367","1.B.8.1.2",NA
"molecule","CHEBI:25367","1.G.7.2.2",NA
"molecule","CHEBI:25367","1.C.100.1.2",NA
"molecule","CHEBI:25367","1.A.92.1.1",NA
"molecule","CHEBI:25367","1.B.14.15.2",NA
"molecule","CHEBI:25367","1.B.65.1.9",NA
"molecule","CHEBI:25367","1.M.1.4.2",NA
"molecule","CHEBI:25367","1.B.37.1.1",NA
"molecule","CHEBI:25367","1.B.80.2.1",NA
"molecule","CHEBI:25367","1.C.45.2.3",NA
"molecule","CHEBI:25367","1.C.15.1.1",NA
"molecule","CHEBI:25367","1.B.27.1.3",NA
"molecule","CHEBI:25367","1.G.3.1.3",NA
"molecule","CHEBI:25367","1.C.111.1.11",NA
"molecule","CHEBI:25367","1.B.81.1.4",NA
"molecule","CHEBI:25367","1.H.2.1.3",NA
"molecule","CHEBI:25367","1.F.1.1.4",NA
"molecule","CHEBI:25367","1.F.2.1.2",NA
"molecule","CHEBI:25367","1.A.102.1.4",NA
"molecule","CHEBI:25367","1.C.16.1.1",NA
"molecule","CHEBI:25367","9.B.164.1.2",NA
"molecule","CHEBI:25367","1.E.1.1.4",NA
"molecule","CHEBI:25367","1.B.13.3.1",NA
"molecule","CHEBI:25367","1.N.4.1.1",NA
"molecule","CHEBI:25367","1.C.5.2.3",NA
"molecule","CHEBI:25367","1.B.6.1.6",NA
"molecule","CHEBI:25367","1.B.6.1.4",NA
"molecule","CHEBI:25367","1.G.20.2.1",NA
"molecule","CHEBI:25367","1.C.97.3.4",NA
"molecule","CHEBI:25367","1.B.27.1.5",NA
"molecule","CHEBI:25367","1.B.4.2.14",NA
"molecule","CHEBI:25367","1.C.112.1.7",NA
"molecule","CHEBI:25367","1.B.43.1.2",NA
"molecule","CHEBI:25367","1.C.39.6.4",NA
"molecule","CHEBI:25367","1.C.85.1.6",NA
"molecule","CHEBI:25367","1.B.6.2.13",NA
"molecule","CHEBI:25367","9.B.154.1.6",NA
"molecule","CHEBI:25367","1.C.3.4.4",NA
"molecule","CHEBI:25367","1.M.1.3.5",NA
"molecule","CHEBI:25367","1.B.5.2.1",NA
"molecule","CHEBI:25367","1.C.85.2.3",NA
"molecule","CHEBI:25367","1.B.25.1.22",NA
"molecule","CHEBI:25367","9.B.163.3.2",NA
"molecule","CHEBI:25367","1.B.14.17.3",NA
"molecule","CHEBI:25367","1.A.99.1.2",NA
"molecule","CHEBI:25367","1.B.45.1.3",NA
"molecule","CHEBI:25367","1.M.1.3.6",NA
"molecule","CHEBI:25367","1.B.69.1.4",NA
"molecule","CHEBI:25367","1.C.109.1.1",NA
"molecule","CHEBI:25367","1.C.39.4.7",NA
"molecule","CHEBI:25367","9.B.184.1.1",NA
"molecule","CHEBI:25367","1.B.1.4.9",NA
"molecule","CHEBI:25367","1.C.127.1.1",NA
"molecule","CHEBI:25367","1.B.35.2.3",NA
"molecule","CHEBI:25367","1.B.25.1.26",NA
"molecule","CHEBI:25367","1.G.2.1.2",NA
"molecule","CHEBI:25367","1.C.39.7.3",NA
"molecule","CHEBI:25367","1.C.39.2.5",NA
"molecule","CHEBI:25367","1.G.20.1.2",NA
"molecule","CHEBI:25367","1.C.75.1.2",NA
"molecule","CHEBI:25367","1.B.17.3.8",NA
"molecule","CHEBI:25367","1.B.23.1.13",NA
"molecule","CHEBI:25367","1.B.14.3.3",NA
"molecule","CHEBI:25367","1.C.47.1.2",NA
"molecule","CHEBI:25367","1.C.9.1.1",NA
"molecule","CHEBI:25367","1.B.16.2.1",NA
"molecule","CHEBI:25367","1.B.65.1.6",NA
"molecule","CHEBI:25367","1.B.14.13.1",NA
"molecule","CHEBI:25367","1.C.39.2.7",NA
"molecule","CHEBI:25367","1.C.2.1.7",NA
"molecule","CHEBI:25367","1.B.9.1.3",NA
"molecule","CHEBI:25367","1.C.120.1.3",NA
"molecule","CHEBI:25367","1.B.6.2.20",NA
"molecule","CHEBI:25367","1.B.7.1.3",NA
"molecule","CHEBI:25367","1.C.39.3.2",NA
"molecule","CHEBI:25367","1.C.64.1.8",NA
"molecule","CHEBI:25367","1.B.70.1.10",NA
"molecule","CHEBI:25367","1.B.59.1.10",NA
"molecule","CHEBI:25367","1.C.106.1.1",NA
"molecule","CHEBI:25367","1.C.35.4.1",NA
"molecule","CHEBI:25367","1.B.28.1.3",NA
"molecule","CHEBI:25367","1.B.57.1.2",NA
"molecule","CHEBI:25367","1.C.3.4.1",NA
"molecule","CHEBI:25367","1.C.111.1.3",NA
"molecule","CHEBI:25367","1.C.73.3.2",NA
"molecule","CHEBI:25367","1.C.10.3.1",NA
"molecule","CHEBI:25367","1.C.121.1.1",NA
"molecule","CHEBI:25367","1.C.61.1.1",NA
"molecule","CHEBI:25367","1.C.85.1.9",NA
"molecule","CHEBI:25367","1.B.4.2.3",NA
"molecule","CHEBI:25367","1.C.85.1.4",NA
"molecule","CHEBI:25367","1.C.20.1.7",NA
"molecule","CHEBI:25367","1.C.11.1.2",NA
"molecule","CHEBI:25367","1.C.3.2.4",NA
"molecule","CHEBI:25367","9.B.24.1.5",NA
"molecule","CHEBI:25367","1.C.113.1.5",NA
"molecule","CHEBI:25367","1.B.61.1.5",NA
"molecule","CHEBI:25367","1.B.19.1.4",NA
"molecule","CHEBI:25367","1.G.2.1.6",NA
"molecule","CHEBI:25367","1.B.23.1.8",NA
"molecule","CHEBI:25367","1.B.1.1.23",NA
"molecule","CHEBI:25367","1.B.66.4.1",NA
"molecule","CHEBI:25367","1.B.59.1.12",NA
"molecule","CHEBI:25367","9.A.44.1.1",NA
"molecule","CHEBI:25367","1.B.70.1.9",NA
"molecule","CHEBI:25367","1.C.33.1.5",NA
"molecule","CHEBI:25367","1.B.8.2.7",NA
"molecule","CHEBI:25367","9.B.163.1.1",NA
"molecule","CHEBI:25367","1.B.16.1.3",NA
"molecule","CHEBI:25367","1.C.59.4.1",NA
"molecule","CHEBI:25367","1.C.67.1.1",NA
"molecule","CHEBI:25367","1.C.111.1.6",NA
"molecule","CHEBI:25367","1.C.21.1.4",NA
"molecule","CHEBI:25367","1.B.14.3.2",NA
"molecule","CHEBI:25367","1.B.1.3.3",NA
"molecule","CHEBI:25367","1.B.23.1.21",NA
"molecule","CHEBI:25367","1.B.77.2.3",NA
"molecule","CHEBI:25367","1.A.96.1.3",NA
"molecule","CHEBI:25367","1.C.12.1.9",NA
"molecule","CHEBI:25367","1.C.83.1.1",NA
"molecule","CHEBI:25367","1.C.22.1.3",NA
"molecule","CHEBI:25367","1.C.115.1.2",NA
"molecule","CHEBI:25367","1.B.6.6.7",NA
"molecule","CHEBI:25367","1.B.5.2.2",NA
"molecule","CHEBI:25367","1.C.41.2.3",NA
"molecule","CHEBI:25367","1.B.23.1.20",NA
"molecule","CHEBI:25367","1.A.97.1.2",NA
"molecule","CHEBI:25367","1.B.1.1.16",NA
"molecule","CHEBI:25367","1.B.34.2.1",NA
"molecule","CHEBI:25367","1.B.6.1.3",NA
"molecule","CHEBI:25367","1.A.24.1.9",NA
"molecule","CHEBI:25367","1.C.24.1.9",NA
"molecule","CHEBI:25367","1.C.85.1.2",NA
"molecule","CHEBI:25367","1.C.21.2.4",NA
"molecule","CHEBI:25367","1.C.4.4.3",NA
"molecule","CHEBI:25367","1.C.4.3.1",NA
"molecule","CHEBI:25367","1.C.17.2.2",NA
"molecule","CHEBI:25367","1.C.40.1.2",NA
"molecule","CHEBI:25367","1.C.39.12.2",NA
"molecule","CHEBI:25367","9.B.153.3.11",NA
"molecule","CHEBI:25367","1.B.27.1.6",NA
"molecule","CHEBI:25367","1.N.4.1.2",NA
"molecule","CHEBI:25367","1.C.120.1.1",NA
"molecule","CHEBI:25367","1.C.29.1.3",NA
"molecule","CHEBI:25367","1.B.1.2.4",NA
"molecule","CHEBI:25367","1.C.122.1.2",NA
"molecule","CHEBI:25367","1.B.62.1.9",NA
"molecule","CHEBI:25367","1.B.1.1.7",NA
"molecule","CHEBI:25367","1.M.1.3.9",NA
"molecule","CHEBI:25367","1.B.14.10.2",NA
"molecule","CHEBI:25367","9.B.185.1.2",NA
"molecule","CHEBI:25367","1.B.6.2.2",NA
"molecule","CHEBI:25367","1.B.23.1.16",NA
"molecule","CHEBI:25367","1.B.14.16.1",NA
"molecule","CHEBI:25367","1.B.19.1.9",NA
"molecule","CHEBI:25367","1.B.74.1.2",NA
"molecule","CHEBI:25367","1.C.57.1.3",NA
"molecule","CHEBI:25367","1.G.3.1.5",NA
"molecule","CHEBI:25367","1.M.1.3.3",NA
"molecule","CHEBI:25367","1.B.26.2.1",NA
"molecule","CHEBI:25367","1.G.17.1.2",NA
"molecule","CHEBI:25367","1.B.70.1.15",NA
"molecule","CHEBI:25367","1.B.4.2.4",NA
"molecule","CHEBI:25367","1.C.39.11.1",NA
"molecule","CHEBI:25367","1.C.44.1.2",NA
"molecule","CHEBI:25367","1.C.85.3.1",NA
"molecule","CHEBI:25367","1.B.1.5.6",NA
"molecule","CHEBI:25367","1.B.4.2.13",NA
"molecule","CHEBI:25367","1.C.62.1.1",NA
"molecule","CHEBI:25367","1.B.30.2.1",NA
"molecule","CHEBI:25367","1.C.116.1.1",NA
"molecule","CHEBI:25367","9.B.163.1.2",NA
"molecule","CHEBI:25367","1.B.8.2.9",NA
"molecule","CHEBI:25367","1.B.1.5.1",NA
"molecule","CHEBI:25367","1.G.13.2.2",NA
"molecule","CHEBI:25367","1.B.62.1.7",NA
"molecule","CHEBI:25367","1.C.42.1.3",NA
"molecule","CHEBI:25367","1.A.61.1.1",NA
"molecule","CHEBI:25367","1.B.1.2.2",NA
"molecule","CHEBI:25367","1.C.73.3.4",NA
"molecule","CHEBI:25367","1.C.40.1.7",NA
"molecule","CHEBI:25367","1.A.21.1.6",NA
"molecule","CHEBI:25367","1.C.97.1.4",NA
"molecule","CHEBI:25367","1.B.4.1.2",NA
"molecule","CHEBI:25367","1.E.1.1.6",NA
"molecule","CHEBI:25367","1.C.2.2.1",NA
"molecule","CHEBI:25367","1.B.6.1.11",NA
"molecule","CHEBI:25367","1.C.119.1.5",NA
"molecule","CHEBI:25367","1.B.27.2.1",NA
"molecule","CHEBI:25367","1.C.20.1.6",NA
"molecule","CHEBI:25367","1.C.19.1.2",NA
"molecule","CHEBI:25367","1.C.12.1.17",NA
"molecule","CHEBI:25367","1.G.17.1.1",NA
"molecule","CHEBI:25367","1.H.2.2.2",NA
"molecule","CHEBI:25367","1.B.77.1.8",NA
"molecule","CHEBI:25367","1.F.2.1.3",NA
"molecule","CHEBI:25367","1.C.39.3.3",NA
"molecule","CHEBI:25367","1.C.97.1.3",NA
"molecule","CHEBI:25367","1.B.80.1.2",NA
"molecule","CHEBI:25367","1.B.14.6.2",NA
"molecule","CHEBI:25367","1.C.57.4.1",NA
"molecule","CHEBI:25367","1.A.25.1.11",NA
"molecule","CHEBI:25367","1.B.23.1.12",NA
"molecule","CHEBI:25367","1.C.111.1.7",NA
"molecule","CHEBI:25367","1.C.35.2.1",NA
"molecule","CHEBI:25367","1.C.28.3.1",NA
"molecule","CHEBI:25367","1.C.40.1.1",NA
"molecule","CHEBI:25367","1.B.66.1.1",NA
"molecule","CHEBI:25367","1.C.39.5.3",NA
"molecule","CHEBI:25367","1.C.16.1.3",NA
"molecule","CHEBI:25367","1.C.2.3.1",NA
"molecule","CHEBI:25367","1.B.44.2.2",NA
"molecule","CHEBI:25367","9.B.153.3.7",NA
"molecule","CHEBI:25367","1.A.23.4.5",NA
"molecule","CHEBI:25367","1.B.8.5.2",NA
"molecule","CHEBI:25367","1.B.1.1.30",NA
"molecule","CHEBI:25367","1.B.67.1.5",NA
"molecule","CHEBI:25367","1.C.39.2.6",NA
"molecule","CHEBI:25367","1.B.54.1.9",NA
"molecule","CHEBI:25367","1.M.1.4.4",NA
"molecule","CHEBI:25367","1.G.3.1.2",NA
"molecule","CHEBI:25367","1.C.17.1.1",NA
"molecule","CHEBI:25367","1.C.109.1.4",NA
"molecule","CHEBI:25367","1.C.35.3.2",NA
"molecule","CHEBI:25367","1.B.6.2.1",NA
"molecule","CHEBI:25367","1.B.1.1.21",NA
"molecule","CHEBI:25367","9.A.44.1.2",NA
"molecule","CHEBI:25367","1.C.21.1.2",NA
"molecule","CHEBI:25367","1.B.6.6.6",NA
"molecule","CHEBI:25367","1.C.111.1.4",NA
"molecule","CHEBI:25367","1.C.111.1.9",NA
"molecule","CHEBI:25367","1.C.21.2.2",NA
"molecule","CHEBI:25367","1.G.2.1.1",NA
"molecule","CHEBI:25367","1.C.24.1.6",NA
"molecule","CHEBI:25367","9.B.153.4.4",NA
"molecule","CHEBI:25367","1.C.85.1.5",NA
"molecule","CHEBI:25367","1.M.1.1.2",NA
"molecule","CHEBI:25367","1.B.3.1.7",NA
"molecule","CHEBI:25367","1.C.64.1.10",NA
"molecule","CHEBI:25367","1.B.44.2.1",NA
"molecule","CHEBI:25367","1.C.85.1.11",NA
"molecule","CHEBI:25367","1.C.33.1.10",NA
"molecule","CHEBI:25367","1.B.14.17.2",NA
"molecule","CHEBI:25367","9.A.40.1.1",NA
"molecule","CHEBI:25367","1.B.45.1.2",NA
"molecule","CHEBI:25367","1.B.77.2.4",NA
"molecule","CHEBI:25367","1.C.33.1.6",NA
"molecule","CHEBI:25367","1.C.3.2.2",NA
"molecule","CHEBI:25367","1.B.8.2.5",NA
"molecule","CHEBI:25367","1.N.3.1.5",NA
"molecule","CHEBI:25367","1.B.6.1.17",NA
"molecule","CHEBI:25367","1.C.57.1.2",NA
"molecule","CHEBI:25367","1.B.14.6.8",NA
"molecule","CHEBI:25367","1.B.1.6.4",NA
"molecule","CHEBI:25367","1.B.25.1.28",NA
"molecule","CHEBI:25367","1.C.17.3.1",NA
"molecule","CHEBI:25367","1.C.15.1.2",NA
"molecule","CHEBI:25367","1.B.14.15.3",NA
"molecule","CHEBI:25367","1.B.25.1.15",NA
"molecule","CHEBI:25367","9.B.161.1.1",NA
"molecule","CHEBI:25367","1.B.6.2.5",NA
"molecule","CHEBI:25367","1.B.35.4.1",NA
"molecule","CHEBI:25367","1.C.21.1.7",NA
"molecule","CHEBI:25367","1.B.49.1.7",NA
"molecule","CHEBI:25367","1.A.8.8.14",NA
"molecule","CHEBI:25367","1.B.14.10.4",NA
"molecule","CHEBI:25367","1.C.110.1.3",NA
"molecule","CHEBI:25367","1.B.21.3.2",NA
"molecule","CHEBI:25367","1.B.14.1.16",NA
"molecule","CHEBI:25367","1.B.38.3.1",NA
"molecule","CHEBI:25367","1.A.8.4.3",NA
"molecule","CHEBI:25367","1.C.22.1.1",NA
"molecule","CHEBI:25367","1.C.39.9.4",NA
"molecule","CHEBI:25367","1.B.14.8.5",NA
"molecule","CHEBI:25367","1.C.113.1.1",NA
"molecule","CHEBI:25367","1.A.25.1.2",NA
"molecule","CHEBI:25367","1.B.52.1.2",NA
"molecule","CHEBI:25367","1.C.105.2.9",NA
"molecule","CHEBI:25367","1.B.39.2.1",NA
"molecule","CHEBI:25367","1.B.8.6.2",NA
"molecule","CHEBI:25367","1.C.10.1.2",NA
"molecule","CHEBI:25367","1.B.23.1.18",NA
"molecule","CHEBI:25367","1.B.23.1.9",NA
"molecule","CHEBI:25367","1.B.25.1.30",NA
"molecule","CHEBI:25367","1.B.77.1.2",NA
"molecule","CHEBI:25367","1.G.1.1.1",NA
"molecule","CHEBI:25367","1.B.58.1.6",NA
"molecule","CHEBI:25367","1.C.121.1.2",NA
"molecule","CHEBI:25367","1.C.11.1.4",NA
"molecule","CHEBI:25367","1.C.59.3.2",NA
"molecule","CHEBI:25367","1.C.47.1.7",NA
"molecule","CHEBI:25367","1.A.93.1.1",NA
"molecule","CHEBI:25367","1.B.56.1.1",NA
"molecule","CHEBI:25367","1.C.96.1.1",NA
"molecule","CHEBI:25367","1.A.108.1.1",NA
"molecule","CHEBI:25367","1.B.14.6.12",NA
"molecule","CHEBI:25367","1.C.39.10.1",NA
"molecule","CHEBI:25367","1.C.115.1.4",NA
"molecule","CHEBI:25367","1.F.2.1.1",NA
"molecule","CHEBI:25367","1.B.2.1.1",NA
"molecule","CHEBI:25367","1.C.52.1.35",NA
"molecule","CHEBI:25367","1.C.47.1.8",NA
"molecule","CHEBI:25367","1.B.68.1.3",NA
"molecule","CHEBI:25367","1.A.25.1.5",NA
"molecule","CHEBI:25367","1.B.32.2.2",NA
"molecule","CHEBI:25367","1.C.109.1.2",NA
"molecule","CHEBI:25367","1.C.115.1.1",NA
"molecule","CHEBI:25367","1.C.64.1.3",NA
"molecule","CHEBI:25367","9.B.153.4.5",NA
"molecule","CHEBI:25367","1.B.59.1.9",NA
"molecule","CHEBI:25367","1.B.34.1.2",NA
"molecule","CHEBI:25367","1.C.76.1.2",NA
"molecule","CHEBI:25367","1.C.64.2.1",NA
"molecule","CHEBI:25367","1.C.20.1.1",NA
"molecule","CHEBI:25367","1.B.1.8.3",NA
"molecule","CHEBI:25367","1.C.20.1.3",NA
"molecule","CHEBI:25367","1.B.1.1.14",NA
"molecule","CHEBI:25367","9.B.109.1.3",NA
"molecule","CHEBI:25367","9.B.13.2.1",NA
"molecule","CHEBI:25367","1.B.66.3.3",NA
"molecule","CHEBI:25367","1.A.85.1.7",NA
"molecule","CHEBI:25367","1.B.57.3.1",NA
"molecule","CHEBI:25367","9.B.163.4.1",NA
"molecule","CHEBI:25367","1.C.57.3.3",NA
"molecule","CHEBI:25367","1.C.11.1.7",NA
"molecule","CHEBI:25367","1.A.23.4.13",NA
"molecule","CHEBI:25367","1.B.7.1.7",NA
"molecule","CHEBI:25367","1.B.2.1.2",NA
"molecule","CHEBI:25367","1.B.6.1.2",NA
"molecule","CHEBI:25367","1.B.3.1.9",NA
"molecule","CHEBI:25367","1.B.7.1.5",NA
"molecule","CHEBI:25367","1.B.4.1.1",NA
"molecule","CHEBI:25367","1.B.56.2.1",NA
"molecule","CHEBI:25367","1.B.23.1.1",NA
"molecule","CHEBI:25367","1.C.17.2.1",NA
"molecule","CHEBI:25367","1.B.77.1.6",NA
"molecule","CHEBI:25367","1.B.23.2.2",NA
"molecule","CHEBI:25367","1.B.72.1.2",NA
"molecule","CHEBI:25367","1.B.39.1.9",NA
"molecule","CHEBI:25367","1.C.18.1.2",NA
"molecule","CHEBI:25367","1.B.71.1.4",NA
